New Account No,New MonthID, New Targets 
00336152082,113, $978 
00336152082,114, $197 
00336152082,115, $75 
00336152082,116, $407 
00336152082,117, $595 
00336152082,118, $815 
00336152082,119, $61 
00880152626,110," $8,742 "
00880152626,111," $6,943 "
00880152626,112," $8,997 "
00880152626,113," $18,410 "
00880152626,114," $9,252 "
00880152626,115," $11,876 "
00880152626,116," $25,512 "
00880152626,117," $14,463 "
00880152626,118," $30,300 "
00880152626,119, $341 
00246156992,109, $132 
00781154527,109, $640 
00781154527,110, $191 
00781154527,111, $477 
00781154527,112, $28 
00781154527,113, $597 
00072156818,109, $233 
00072156818,110, $437 
00072156818,111, $652 
00072156818,112, $165 
00072156818,113, $181 
00072156818,114, $840 
00072156818,115, $568 
00072156818,116, $733 
00072156818,117, $561 
00072156818,118, $763 
00072156818,119, $192 
00670154416,109, $47 
00212158958,109, $276 
00212158958,110, $241 
00212158958,111, $418 
00212158958,112, $321 
00212158958,113, $213 
00212158958,114, $101 
00212158958,115, $858 
00212158958,116, $38 
00212158958,117, $90 
00212158958,118, $664 
00212158958,119, $955 
00305165051,109," $9,423 "
00305165051,110," $2,731 "
00585169331,109, $438 
00585169331,110, $140 
00585169331,111, $357 
00585169331,112, $507 
00585169331,113," $1,013 "
00585169331,114, $660 
00585169331,115, $741 
00585169331,116, $65 
00585169331,117, $694 
00585169331,118, $672 
00585169331,119, $232 
00598169344,109, $100 
00598169344,110, $75 
00598169344,111," $1,114 "
00598169344,112, $739 
00598169344,113, $174 
00598169344,114, $54 
00598169344,115, $47 
00598169344,116, $235 
00598169344,117, $57 
00598169344,118, $780 
00598169344,119, $440 
0023416980,109," $5,886 "
0023416980,110," $3,944 "
0023416980,111," $2,352 "
0023416980,112, $528 
0023416980,113," $11,651 "
0023416980,114," $16,139 "
0023416980,115," $16,268 "
0023416980,116," $10,200 "
0023416980,117," $4,994 "
0023416980,118," $8,407 "
0023416980,119," $3,606 "
00042166788,109, $234 
00121167867,109, $677 
00121167867,110, $836 
00146167892,109, $227 
00146167892,110, $651 
00146167892,111, $508 
00146167892,112, $728 
00146167892,113, $296 
00146167892,114, $585 
00146167892,115, $796 
00146167892,116, $157 
00146167892,117, $119 
00146167892,118, $85 
00146167892,119, $39 
00548169294,109, $267 
00169165915,109," $48,675 "
00169165915,110," $36,307 "
00169165915,111," $20,867 "
00169165915,112," $24,939 "
00169165915,113," $39,940 "
00169165915,114," $40,783 "
00169165915,115," $49,873 "
00169165915,116," $75,834 "
00169165915,117," $61,778 "
00169165915,118," $62,978 "
00169165915,119," $28,243 "
00367162113,109, $169 
00128167874,109, $107 
00713168459,109," $9,938 "
00713168459,110," $6,400 "
00713168459,111," $4,243 "
00713168459,112," $4,257 "
00713168459,113," $13,066 "
00713168459,114," $13,482 "
00713168459,115," $9,963 "
00713168459,116," $12,535 "
00713168459,117," $12,801 "
00713168459,118," $9,103 "
00713168459,119," $4,550 "
00606167352,109," $1,731 "
00606167352,110," $1,282 "
00606167352,111," $1,441 "
00606167352,112, $956 
00606167352,113, $617 
00606167352,114, $746 
00606167352,115, $945 
00606167352,116," $1,563 "
00606167352,117," $1,844 "
00606167352,118," $2,215 "
00606167352,119, $430 
00660161406,109," $3,520 "
00660161406,110," $2,545 "
00660161406,111," $2,597 "
00660161406,112," $3,980 "
00660161406,113," $5,903 "
00660161406,114," $5,794 "
00660161406,115," $5,777 "
00660161406,116," $9,510 "
00660161406,117," $6,646 "
00660161406,118," $6,256 "
00660161406,119," $3,457 "
00320162066,110, $321 
00320162066,111, $278 
00320162066,112, $140 
00320162066,113, $948 
00320162066,114, $993 
00320162066,115, $234 
00320162066,116," $2,016 "
00320162066,117, $898 
00320162066,118, $428 
00320162066,119, $207 
00864167610,109, $711 
00480169226,109, $907 
00987161733,109," $5,677 "
00987161733,110," $3,068 "
00987161733,111," $1,619 "
00987161733,112," $2,164 "
00987161733,113," $2,487 "
00987161733,114," $2,772 "
00987161733,115," $2,218 "
00987161733,116," $3,175 "
00987161733,117," $1,711 "
00987161733,118," $2,229 "
00987161733,119," $1,466 "
00456163202,109," $22,245 "
00456163202,110," $23,374 "
00456163202,111," $21,279 "
00456163202,112," $23,372 "
00456163202,113," $43,728 "
00456163202,114," $41,045 "
00456163202,115," $42,705 "
00456163202,116," $84,844 "
00456163202,117," $59,059 "
00456163202,118," $56,429 "
00456163202,119," $26,219 "
00606163352,109, $162 
00606163352,110, $926 
00050163796,110, $250 
00050163796,111, $864 
00050163796,112, $891 
00050163796,113, $80 
00050163796,114, $502 
00050163796,115, $471 
00050163796,116, $809 
00050163796,117, $810 
00050163796,118," $1,019 "
00050163796,119, $296 
00727165473,110, $806 
00727165473,111, $78 
00727165473,112, $680 
00727165473,113, $842 
00727165473,114, $784 
00727165473,115, $749 
00727165473,116," $1,225 "
00727165473,117," $1,155 "
00727165473,118," $1,018 "
00727165473,119, $683 
00800168546,109, $447 
00980162726,109, $278 
00980162726,110," $1,219 "
00980162726,111," $1,051 "
00980162726,112, $679 
00980162726,113, $853 
00980162726,114, $955 
00980162726,115," $1,656 "
00980162726,116," $2,321 "
00980162726,117," $1,649 "
00980162726,118," $1,821 "
00980162726,119, $150 
0066316409,109, $194 
0066316409,110, $251 
0066316409,111, $412 
0066316409,112, $81 
0066316409,113, $267 
00718166464,109," $17,948 "
00718166464,110," $12,405 "
00718166464,111," $8,961 "
00718166464,112," $11,487 "
00718166464,113," $15,948 "
00718166464,114," $12,201 "
00718166464,115," $11,303 "
00718166464,116," $18,861 "
00718166464,117," $15,542 "
00718166464,118," $14,586 "
00718166464,119," $6,124 "
0070316449,109, $546 
0070316449,110, $437 
0070316449,111, $419 
0070316449,112, $3 
0070316449,113, $650 
0076116507,109, $360 
0076116507,110, $242 
0076116507,111, $103 
0076116507,112, $526 
0076116507,113, $795 
0086516611,109, $236 
0086516611,110," $5,728 "
0086516611,111," $2,693 "
0086516611,112," $4,212 "
0086516611,113," $4,785 "
0086516611,114," $1,838 "
0086516611,115," $2,214 "
0086516611,116, $179 
0086516611,117, $129 
0086516611,118, $515 
0086516611,119, $359 
0091816664,110, $160 
0091816664,111, $569 
0091816664,112, $316 
0091816664,113, $260 
00602169348,109, $5 
00638163384,109, $708 
00004167750,109, $97 
00565169311,109, $635 
00565169311,110, $368 
0022716973,109, $222 
0022716973,110, $19 
0022716973,111, $464 
0022716973,112, $576 
0022716973,113, $299 
0022716973,114, $481 
0022716973,115, $612 
0022716973,116, $475 
0022716973,117, $750 
0022716973,118, $586 
0022716973,119, $322 
0093816684,110, $27 
0093816684,111, $770 
0093816684,112, $279 
0093816684,113, $200 
0093816684,114, $47 
0093816684,115," $1,093 "
0093816684,116, $146 
0093816684,117, $72 
0093816684,118, $67 
0093816684,119, $381 
00331167077,109, $867 
00129164875,109, $168 
00569165315,109," $8,219 "
00569165315,110," $7,892 "
00569165315,111," $6,888 "
00569165315,112," $4,018 "
00569165315,113," $9,598 "
00569165315,114," $8,100 "
00569165315,115," $5,122 "
00569165315,116," $9,200 "
00569165315,117," $6,495 "
00569165315,118," $7,113 "
00569165315,119," $4,270 "
00623165369,109, $259 
00241161987,109, $761 
00305163051,109, $477 
00940168686,109, $315 
00940168686,110," $8,963 "
00940168686,111, $221 
00940168686,112, $33 
00940168686,113, $372 
00940168686,114, $250 
00940168686,115, $102 
00940168686,116, $104 
00940168686,117, $972 
00940168686,118, $668 
00940168686,119, $221 
00965168711,109, $141 
00994168740,109, $757 
00994168740,110, $514 
00994168740,111, $382 
00994168740,112, $826 
00994168740,113, $720 
00994168740,114, $192 
00994168740,115, $938 
00994168740,116, $733 
00994168740,117, $3 
00994168740,118, $385 
00994168740,119, $400 
00297169043,109, $289 
00297169043,110, $445 
00297169043,111, $688 
00297169043,112, $154 
00297169043,113, $55 
00358169104,109," $32,721 "
00358169104,110," $16,900 "
00358169104,111," $13,469 "
00358169104,112," $14,481 "
00358169104,113," $27,274 "
00358169104,114," $24,690 "
00358169104,115," $21,108 "
00358169104,116," $36,205 "
00358169104,117," $20,517 "
00358169104,118," $22,484 "
00358169104,119," $14,150 "
00539169285,109, $901 
00539169285,110, $415 
00539169285,111, $201 
00539169285,112, $854 
00539169285,113, $431 
00539169285,114, $441 
00539169285,115, $636 
00539169285,116, $581 
00539169285,117," $2,879 "
00539169285,118," $8,475 "
00539169285,119," $4,953 "
00598169344,109, $688 
00598169344,110, $448 
00598169344,111, $177 
00598169344,112, $247 
00598169344,113, $526 
00999169745,109," $20,133 "
00999169745,110," $8,323 "
00999169745,111," $5,312 "
00999169745,112," $6,271 "
00999169745,113," $7,745 "
00999169745,114," $6,932 "
00999169745,115," $7,301 "
00999169745,116," $12,514 "
00999169745,117," $9,775 "
00999169745,118," $13,093 "
00999169745,119," $5,603 "
002821628,109, $92 
0073016476,109, $230 
0073016476,110," $2,005 "
0073016476,111," $2,308 "
0073016476,112," $3,592 "
0073016476,113," $5,046 "
0073016476,114," $4,522 "
0073016476,115," $3,961 "
0073016476,116," $4,911 "
0073016476,117," $3,801 "
0073016476,118," $3,395 "
0073016476,119," $1,724 "
0087116617,109, $612 
0087116617,110, $546 
0019816944,109, $689 
0019816944,110," $1,148 "
0019816944,111, $785 
0019816944,112, $361 
0019816944,113, $435 
0019816944,114, $821 
0019816944,115, $850 
0019816944,116, $245 
0019816944,117, $275 
0019816944,118, $366 
0019816944,119, $848 
00322161068,109," $3,858 "
00322161068,110," $3,092 "
00322161068,111," $9,813 "
00322161068,112," $2,256 "
00322161068,113," $3,275 "
00322161068,114," $2,610 "
00322161068,115," $2,592 "
00322161068,116," $4,792 "
00322161068,117," $3,155 "
00322161068,118," $3,371 "
00322161068,119," $1,972 "
00350161096,109, $974 
00646163392,109, $807 
00422161168,109," $1,080 "
00422161168,110, $920 
00422161168,111, $759 
00422161168,112, $670 
00422161168,113," $1,425 "
00422161168,114, $550 
00422161168,115," $1,347 "
00422161168,116," $1,512 "
00422161168,117, $578 
00422161168,118," $1,304 "
00422161168,119, $704 
00460161206,109, $644 
00460161206,110, $171 
00460161206,111, $747 
00460161206,112, $584 
00460161206,113, $711 
00837161583,109," $31,494 "
00837161583,110," $12,874 "
00837161583,111," $12,034 "
00837161583,112," $13,663 "
00837161583,113," $28,231 "
00837161583,114," $18,605 "
00837161583,115," $16,148 "
00837161583,116," $25,265 "
00837161583,117," $17,200 "
00837161583,118," $19,618 "
00837161583,119," $8,310 "
00855161601,109," $5,277 "
00855161601,110," $3,649 "
00855161601,111," $2,422 "
00855161601,112," $3,328 "
00855161601,113," $3,943 "
00855161601,114," $5,136 "
00855161601,115," $4,201 "
00855161601,116," $6,729 "
00855161601,117," $5,252 "
00855161601,118," $6,188 "
00855161601,119," $3,375 "
00243168989,109, $912 
00243168989,110, $450 
00243168989,111, $235 
00243168989,112, $452 
00243168989,113, $834 
00243168989,114, $9 
00243168989,115, $715 
00243168989,116, $807 
00243168989,117, $739 
00243168989,118, $147 
00243168989,119, $763 
00496163242,109," $9,022 "
00496163242,110, $528 
00749168495,109, $901 
00843161589,109, $397 
00843161589,110, $199 
00843161589,111, $678 
00843161589,112, $384 
00843161589,113," $1,015 "
00843161589,114, $884 
00843161589,115," $1,118 "
00843161589,116, $43 
00843161589,117, $595 
00843161589,118, $40 
00843161589,119, $399 
0007416-180,109," $3,633 "
0007416-180,110," $2,732 "
0007416-180,111," $2,653 "
0007416-180,112," $2,960 "
0007416-180,113," $4,839 "
0007416-180,114," $3,226 "
0007416-180,115," $3,639 "
0007416-180,116," $5,502 "
0007416-180,117," $3,523 "
0007416-180,118," $4,196 "
0007416-180,119," $2,743 "
0016416-90,109, $274 
0016416-90,110, $149 
0016416-90,111, $50 
0016416-90,112, $617 
0016416-90,113, $71 
003091655,109, $331 
003091655,110, $565 
003091655,111, $171 
003091655,112, $338 
003091655,113, $609 
003091655,114, $240 
003091655,115, $4 
003091655,116, $90 
003091655,117, $235 
003091655,118, $181 
003091655,119, $720 
0035816104,109, $119 
0035816104,110, $95 
0035816104,111, $368 
0035816104,112, $444 
0035816104,113," $1,105 "
0035816104,114, $484 
0035816104,115, $243 
0035816104,116, $117 
0035816104,117, $12 
0035816104,118, $566 
0035816104,119, $141 
00713165459,109, $394 
00696167442,109, $188 
00696167442,110, $685 
00696167442,111, $922 
00696167442,112, $27 
00696167442,113, $669 
00445161191,109, $231 
00445161191,110, $315 
00828169574,109," $51,149 "
00828169574,110," $31,659 "
00828169574,111," $22,563 "
00828169574,112," $27,207 "
00828169574,113," $45,323 "
00828169574,114," $43,275 "
00828169574,115," $40,644 "
00828169574,116," $62,019 "
00828169574,117," $38,242 "
00828169574,118," $35,416 "
00828169574,119," $15,201 "
00979169725,109, $375 
00979169725,110, $436 
00979169725,111, $545 
00979169725,112, $806 
00979169725,113, $178 
00979169725,114, $862 
00979169725,115, $721 
00979169725,116, $873 
00979169725,117, $333 
00979169725,118, $623 
00979169725,119, $823 
0001516-239,109, $357 
0009316-161,109, $585 
0021816-36,109," $9,842 "
0021816-36,110," $7,970 "
0021816-36,111," $13,404 "
0021816-36,112," $24,304 "
0021816-36,113," $42,401 "
0021816-36,114," $6,967 "
0021816-36,115," $6,270 "
0021816-36,116," $11,481 "
0021816-36,117," $9,363 "
0021816-36,118," $13,379 "
0021816-36,119," $6,534 "
002861632,109," $48,532 "
002861632,110," $33,140 "
002861632,111," $28,668 "
002861632,112," $37,037 "
002861632,113," $65,254 "
002861632,114," $45,835 "
002861632,115," $39,564 "
002861632,116," $65,439 "
002861632,117," $65,807 "
002861632,118," $48,600 "
002861632,119," $27,698 "
0046816214,109," $1,132 "
0046816214,110, $96 
0046816214,111, $136 
0046816214,112, $263 
0046816214,113, $245 
0046816214,114, $141 
0046816214,115, $408 
0046816214,116, $461 
0046816214,117, $132 
0046816214,118, $877 
0046816214,119, $212 
0051116257,109, $283 
0024516991,109, $92 
00617161363,109," $1,105 "
00617161363,110, $246 
00617161363,111, $326 
00617161363,112, $965 
00617161363,113, $898 
00617161363,114, $164 
00617161363,115, $889 
00617161363,116, $370 
00617161363,117, $144 
00617161363,118, $276 
00617161363,119, $361 
00769161515,110, $545 
00769161515,111, $731 
00769161515,112, $548 
00769161515,113, $813 
00769161515,114, $139 
00769161515,115, $244 
00769161515,116, $99 
00769161515,117, $607 
00769161515,118, $142 
00769161515,119, $384 
00080161826,109, $116 
00080161826,110, $735 
00080161826,111, $681 
00080161826,112, $252 
00080161826,113, $216 
00227163973,109, $143 
00227163973,110, $491 
00227163973,111, $575 
00227163973,112, $523 
00227163973,113, $101 
00227163973,114, $419 
00227163973,115, $928 
00227163973,116, $310 
00227163973,117," $1,128 "
00227163973,118, $981 
00227163973,119, $626 
00746165492,109, $446 
00284167030,109, $562 
00859168605,109, $726 
00743169489,109, $301 
00554169300,109, $532 
00554169300,110, $798 
00554169300,111, $270 
00554169300,112, $700 
00554169300,113, $148 
00554169300,114, $767 
00554169300,115, $220 
00554169300,116, $356 
00554169300,117, $981 
00554169300,118, $609 
00554169300,119, $46 
00557169303,109," $1,131 "
00557169303,110," $6,909 "
00557169303,111," $2,858 "
00557169303,112," $3,622 "
00557169303,113," $6,307 "
00557169303,114," $5,782 "
00557169303,115," $4,875 "
00557169303,116," $11,375 "
00557169303,117," $12,472 "
00557169303,118," $4,094 "
00557169303,119," $2,293 "
00560169306,109, $114 
00560169306,110, $731 
00560169306,111, $273 
00560169306,112, $32 
00560169306,113," $1,042 "
00560169306,114, $759 
00560169306,115, $332 
00560169306,116, $205 
00560169306,117, $571 
00560169306,118, $389 
00560169306,119, $254 
00566169312,109, $494 
00566169312,110," $1,023 "
00566169312,111, $517 
00566169312,112, $588 
00566169312,113, $724 
00566169312,114, $899 
00566169312,115, $174 
00566169312,116, $789 
00566169312,117, $905 
00566169312,118, $186 
00566169312,119, $139 
00570169316,109, $375 
00570169316,110," $1,721 "
00570169316,111," $1,332 "
00570169316,112," $1,034 "
00570169316,113," $2,751 "
00570169316,114," $2,013 "
00570169316,115," $1,354 "
00570169316,116," $2,757 "
00570169316,117," $1,208 "
00570169316,118, $687 
00570169316,119, $471 
00572169318,109," $21,669 "
00572169318,110," $15,401 "
00572169318,111," $13,712 "
00572169318,112," $16,349 "
00572169318,113," $27,054 "
00572169318,114," $20,380 "
00572169318,115," $18,732 "
00572169318,116," $28,556 "
00572169318,117," $18,229 "
00572169318,118," $17,665 "
00572169318,119," $8,805 "
00614169360,109, $459 
00614169360,110, $82 
00614169360,111, $451 
00614169360,112," $1,015 "
00614169360,113, $313 
00614169360,114, $505 
00614169360,115, $416 
00614169360,116, $207 
00614169360,117, $722 
00614169360,118, $638 
00614169360,119, $897 
00919162665,109," $64,538 "
00919162665,110," $75,525 "
00919162665,111," $12,885 "
00919162665,112," $16,277 "
00919162665,113," $33,836 "
00919162665,114," $27,850 "
00919162665,115," $67,045 "
00919162665,116," $207,585 "
00919162665,117," $208,983 "
00919162665,118," $211,738 "
00919162665,119," $130,140 "
00403165149,109, $763 
00555163301,109, $257 
00644163390,109, $179 
00666163412,109," $36,604 "
00666163412,110," $20,386 "
00666163412,111," $14,508 "
00666163412,112," $15,473 "
00666163412,113," $30,527 "
00666163412,114," $15,822 "
00666163412,115," $17,905 "
00666163412,116," $33,562 "
00666163412,117," $20,684 "
00666163412,118," $37,783 "
00666163412,119," $1,148 "
00001163747,109, $670 
00904162650,109, $149 
00455164201,109, $156 
00455164201,110," $1,268 "
00455164201,111," $211,780 "
00455164201,112," $249,146 "
00455164201,113," $443,684 "
00455164201,114," $375,372 "
00455164201,115," $326,639 "
00455164201,116," $525,013 "
00455164201,117," $347,839 "
00455164201,118," $400,901 "
00455164201,119," $185,802 "
00514164260,109, $980 
00514164260,110, $110 
00514164260,111, $753 
00514164260,112, $571 
00514164260,113, $354 
00514164260,114, $825 
00514164260,115, $137 
00514164260,116, $28 
00514164260,117, $440 
00514164260,118, $897 
00514164260,119, $372 
00577168323,109, $215 
00577168323,110, $171 
00577168323,111, $396 
00577168323,112, $528 
00577168323,113, $145 
00577168323,114, $76 
00577168323,115, $503 
00577168323,116, $257 
00577168323,117, $474 
00577168323,118," $1,138 "
00577168323,119, $111 
0089516641,109," $1,794 "
0089516641,110," $11,008 "
0089516641,111," $11,966 "
0089516641,112," $13,624 "
0089516641,113," $21,322 "
0089516641,114," $18,294 "
0089516641,115," $16,363 "
0089516641,116," $24,504 "
0089516641,117," $14,814 "
0089516641,118," $15,135 "
0089516641,119," $7,220 "
00450167196,109," $33,743 "
00450167196,110," $24,087 "
00450167196,111," $15,453 "
00450167196,112," $18,046 "
00450167196,113," $33,247 "
00450167196,114," $28,470 "
00450167196,115," $30,193 "
00450167196,116," $46,054 "
00450167196,117," $29,663 "
00450167196,118," $30,418 "
00450167196,119," $13,560 "
00647164393,109, $225 
00123168869,109, $139 
00123168869,110," $1,005 "
00123168869,111, $764 
00123168869,112, $877 
00123168869,113, $40 
00497164243,109," $4,601 "
00497164243,110," $4,667 "
00497164243,111," $2,452 "
00497164243,112," $2,624 "
00497164243,113," $5,904 "
00497164243,114," $5,695 "
00497164243,115," $1,923 "
00497164243,116," $5,870 "
00497164243,117," $8,991 "
00497164243,118," $8,419 "
00497164243,119," $4,327 "
00087164833,109, $502 
00087164833,110, $473 
00087164833,111, $968 
00087164833,112, $728 
00087164833,113, $183 
00087164833,114, $532 
00087164833,115, $130 
00087164833,116, $125 
00087164833,117, $214 
00087164833,118, $206 
00087164833,119, $592 
00764165510,109, $499 
00552169298,109, $148 
00907169653,109, $750 
0038717133,109," $42,185 "
0038717133,110," $29,097 "
0038717133,111," $22,341 "
0038717133,112," $23,743 "
0038717133,113," $38,944 "
0038717133,114," $34,147 "
0038717133,115," $29,305 "
0038717133,116," $45,150 "
0038717133,117," $31,749 "
0038717133,118," $31,967 "
0038717133,119," $23,787 "
0061917365,109, $53 
0061917365,110, $709 
0061917365,111, $596 
0061917365,112, $192 
0061917365,113, $963 
0061917365,114, $716 
0061917365,115, $372 
0061917365,116, $283 
0061917365,117, $310 
0061917365,118, $299 
0061917365,119, $228 
0063617382,109," $1,786 "
0063617382,110," $1,217 "
0063617382,111, $924 
0063617382,112," $1,416 "
0063617382,113," $1,291 "
0063617382,114," $1,616 "
0063617382,115, $401 
0063617382,116, $611 
0063617382,117, $6 
0063617382,118, $678 
0063617382,119, $82 
0075817504,109, $208 
0082117567,109, $236 
0082117567,110, $901 
0082117567,111, $451 
0082117567,112, $563 
0082117567,113, $349 
0082117567,114, $216 
0082117567,115, $571 
0082117567,116, $863 
0082117567,117, $209 
0082117567,118, $55 
0082117567,119, $387 
00348172094,110, $802 
00348172094,111, $48 
00348172094,112, $857 
00348172094,113, $57 
00348172094,114," $9,189 "
00348172094,115," $5,611 "
00348172094,116," $1,136 "
00348172094,117," $1,056 "
00348172094,118," $1,054 "
00348172094,119, $874 
00513176259,109, $33 
00780171526,109," $21,578 "
00780171526,110," $12,513 "
00780171526,111," $9,896 "
00780171526,112," $11,372 "
00780171526,113," $18,503 "
00780171526,114," $14,134 "
00780171526,115," $13,307 "
00780171526,116," $21,792 "
00780171526,117," $13,701 "
00780171526,118," $15,061 "
00780171526,119," $6,513 "
00383175129,109, $661 
00383175129,110, $438 
00383175129,111, $252 
00383175129,112, $413 
00383175129,113, $738 
00383175129,114, $460 
00383175129,115, $383 
00383175129,116," $1,024 "
00383175129,117, $343 
00383175129,118, $12 
00383175129,119, $805 
00700175446,109," $2,438 "
00700175446,110," $1,332 "
00700175446,111," $1,349 "
00700175446,112," $1,862 "
00700175446,113," $2,416 "
00700175446,114," $2,206 "
00700175446,115," $2,650 "
00700175446,116," $2,966 "
00700175446,117," $1,868 "
00700175446,118," $1,716 "
00700175446,119," $1,205 "
00994175740,109," $1,625 "
00994175740,110," $1,184 "
00994175740,111," $1,924 "
00994175740,112," $1,752 "
00994175740,113," $3,989 "
00994175740,114," $2,730 "
00994175740,115," $2,888 "
00994175740,116," $3,914 "
00994175740,117," $2,490 "
00994175740,118," $6,232 "
00994175740,119, $229 
00375178121,110, $125 
00375178121,111, $789 
00375178121,112, $537 
00375178121,113," $1,048 "
00375178121,114, $98 
00375178121,115, $814 
00375178121,116, $520 
00375178121,117, $108 
00375178121,118, $241 
00375178121,119, $25 
00850178596,109," $40,759 "
00850178596,110," $26,425 "
00850178596,111," $18,167 "
00850178596,112," $21,959 "
00850178596,113," $35,360 "
00850178596,114," $29,320 "
00850178596,115," $25,973 "
00850178596,116," $40,069 "
00850178596,117," $26,378 "
00850178596,118," $25,707 "
00850178596,119," $10,116 "
0013917885,109, $484 
00221173967,109, $190 
00307172053,110," $4,904 "
00307172053,111," $4,272 "
00307172053,112," $4,887 "
00307172053,113," $9,532 "
00307172053,114," $7,778 "
00307172053,115," $7,060 "
00307172053,116," $11,114 "
00307172053,117," $7,033 "
00307172053,118," $7,492 "
00307172053,119," $3,387 "
00795171541,109, $738 
00701173447,109, $396 
00701173447,110, $249 
00701173447,111, $110 
00701173447,112, $62 
00701173447,113, $960 
00735173481,109," $1,660 "
00735173481,110, $113 
00837173583,109," $3,499 "
00837173583,110," $2,900 "
00837173583,111," $1,231 "
00837173583,112," $1,779 "
00837173583,113," $3,838 "
00837173583,114," $1,516 "
00837173583,115," $1,872 "
00837173583,116," $3,535 "
00837173583,117," $1,462 "
00837173583,118," $2,729 "
00837173583,119," $2,265 "
00335177081,109," $251,677 "
00335177081,110," $178,093 "
00335177081,111," $113,183 "
00335177081,112," $141,061 "
00335177081,113," $242,590 "
00335177081,114," $199,422 "
00335177081,115," $181,841 "
00335177081,116," $275,174 "
00335177081,117," $179,308 "
00335177081,118," $179,899 "
00335177081,119," $67,806 "
00770175516,109, $307 
00460178206,110, $312 
00460178206,111, $382 
00460178206,112, $141 
00460178206,113, $252 
00460178206,114, $862 
00460178206,115, $183 
00460178206,116, $584 
00460178206,117, $259 
00460178206,118, $19 
00460178206,119, $189 
00928171674,109, $89 
00928171674,110," $2,790 "
00928171674,111," $3,799 "
00928171674,112," $3,986 "
00928171674,113," $6,836 "
00928171674,114," $6,599 "
00928171674,115," $6,303 "
00928171674,116," $9,727 "
00928171674,117," $5,051 "
00928171674,118," $5,675 "
00928171674,119," $2,907 "
0010517-149,109," $2,338 "
0010517-149,110," $1,688 "
0010517-149,111," $1,470 "
0010517-149,112," $1,756 "
0010517-149,113, $979 
0010517-149,114," $1,429 "
0010517-149,115," $1,283 "
0010517-149,116," $1,138 "
0010517-149,117, $96 
0010517-149,118, $404 
0010517-149,119, $18 
00536173282,109, $266 
00536173282,110, $366 
00536173282,111," $1,021 "
00536173282,112, $276 
00536173282,113, $413 
00536173282,114, $41 
00536173282,115, $565 
00536173282,116, $259 
00536173282,117," $1,908 "
00536173282,118," $3,765 "
00536173282,119," $3,463 "
00613179359,109," $1,639 "
00613179359,110, $618 
00613179359,111," $1,186 "
00613179359,112," $1,057 "
00613179359,113, $665 
00613179359,114, $679 
00613179359,115, $585 
00613179359,116, $847 
00613179359,117," $2,807 "
00613179359,118," $2,282 "
00613179359,119, $794 
0046417210,109, $556 
0013417880,109, $761 
0020917955,109," $30,681 "
0020917955,110," $10,504 "
0020917955,111," $7,023 "
0020917955,112," $8,476 "
0020917955,113," $11,592 "
0020917955,114, $755 
0020917955,115, $181 
0020917955,116, $404 
0020917955,117, $769 
0020917955,118, $565 
0020917955,119, $333 
0023217978,109," $3,397 "
0023217978,110," $3,702 "
0023217978,111," $1,548 "
0023217978,112," $3,454 "
0023217978,113," $3,537 "
0023217978,114," $2,868 "
0023217978,115," $4,648 "
0023217978,116," $3,461 "
0023217978,117," $4,444 "
0023217978,118," $9,165 "
0023217978,119," $7,319 "
0064117387,109, $576 
0064117387,110, $210 
0064117387,111, $900 
0064117387,112, $369 
0064117387,113, $761 
0064117387,114, $833 
0064117387,115, $875 
0064117387,116, $327 
0064117387,117, $745 
0064117387,118, $92 
0064117387,119, $489 
00102176848,109, $459 
00102176848,110, $305 
00102176848,111, $831 
00102176848,112, $637 
00102176848,113, $367 
00102176848,114, $481 
00102176848,115, $168 
00102176848,116, $414 
00102176848,117, $21 
00102176848,118, $162 
00102176848,119, $115 
00848172594,109, $520 
00522175268,109, $484 
00795175541,109, $802 
00795175541,110, $472 
00795175541,111, $228 
00795175541,112, $144 
00795175541,113, $337 
00795175541,114, $313 
00795175541,115, $271 
00795175541,116, $496 
00795175541,117, $337 
00795175541,118, $861 
00795175541,119," $1,024 "
00379175125,109, $886 
00666179412,109," $84,857 "
00666179412,110," $53,375 "
00666179412,111," $35,074 "
00666179412,112," $36,498 "
00666179412,113," $93,415 "
00666179412,114," $62,998 "
00666179412,115," $7,093 "
00666179412,116, $860 
00666179412,117," $43,803 "
00666179412,118," $45,760 "
00666179412,119," $18,597 "
003241770,109," $1,549 "
003241770,110, $61 
0009517841,109, $301 
00547171293,109, $83 
00555171301,109, $318 
00555171301,110, $320 
00555171301,111, $922 
00555171301,112, $280 
00555171301,113," $1,093 "
00555171301,114, $715 
00555171301,115, $557 
00555171301,116, $703 
00555171301,117, $822 
00555171301,118, $67 
00555171301,119, $367 
00577176323,109, $197 
00577176323,110, $572 
00577176323,111, $49 
00577176323,112, $251 
00577176323,113," $1,087 "
00666171412,109, $580 
00211175957,109, $326 
00211175957,110, $104 
00211175957,111, $385 
00211175957,112, $641 
00211175957,113, $504 
00211175957,114, $832 
00211175957,115, $693 
00211175957,116, $710 
00211175957,117, $179 
00211175957,118, $376 
00211175957,119, $294 
00080173826,109, $294 
00080173826,110, $545 
00080173826,111, $293 
00080173826,112, $510 
00080173826,113, $893 
00866176612,110, $247 
00866176612,111, $801 
00866176612,112, $560 
00866176612,113, $138 
00866176612,114, $474 
00866176612,115, $705 
00866176612,116, $139 
00866176612,117, $538 
00866176612,118, $705 
00866176612,119, $313 
