New Account No,New MonthID, New Revenue 
00422161168,119, $-   
00460161206,109, $653 
00460161206,110, $139 
00460161206,111, $876 
00460161206,112, $470 
00460161206,113, $597 
00837161583,109," $31,459 "
00837161583,110," $12,976 "
00837161583,111," $12,104 "
00837161583,112," $13,539 "
00837161583,113," $28,060 "
00837161583,114," $18,618 "
00837161583,115, $-   
00837161583,116, $-   
00837161583,117, $-   
00837161583,118, $-   
00837161583,119, $-   
00855161601,109," $5,484 "
00855161601,110," $3,445 "
00855161601,111," $2,242 "
00855161601,112," $3,535 "
00855161601,113," $4,150 "
00855161601,114," $4,930 "
00855161601,115, $-   
00855161601,116, $-   
00855161601,117, $-   
00855161601,118, $-   
00855161601,119, $-   
00243168989,109, $780 
00243168989,110, $408 
00243168989,111, $129 
00243168989,112, $609 
00243168989,113, $796 
00243168989,114, $205 
00243168989,115, $-   
00243168989,116, $-   
00243168989,117, $-   
00243168989,118, $-   
00243168989,119, $-   
00496163242,109," $9,084 "
00496163242,110, $605 
00749168495,109, $934 
00843161589,109, $274 
00843161589,110, $68 
00843161589,111, $780 
00843161589,112, $203 
00843161589,113, $891 
00843161589,114, $841 
00843161589,115, $-   
00843161589,116, $-   
00843161589,117, $-   
00843161589,118, $-   
00843161589,119, $-   
0007416-180,109," $3,609 "
0007416-180,110," $2,739 "
0007416-180,111," $2,806 "
0007416-180,112," $2,773 "
0007416-180,113," $4,892 "
0007416-180,114," $3,378 "
0007416-180,115, $-   
0007416-180,116, $-   
0007416-180,117, $-   
0007416-180,118, $-   
0007416-180,119, $-   
0016416-90,109, $353 
0016416-90,110, $-135 
0016416-90,111, $-75 
0016416-90,112, $483 
0016416-90,113, $271 
003091655,109, $306 
003091655,110, $416 
003091655,111, $-56 
003091655,112, $163 
003091655,113, $642 
003091655,114, $-197 
003091655,115, $-   
003091655,116, $-   
003091655,117, $-   
003091655,118, $-   
003091655,119, $-   
0035816104,109, $-95 
0035816104,110, $101 
0035816104,111, $274 
0035816104,112, $431 
0035816104,113, $922 
0035816104,114, $501 
0035816104,115, $-   
0035816104,116, $-   
0035816104,117, $-   
0035816104,118, $-   
0035816104,119, $-   
00713165459,109, $523 
00696167442,109, $-57 
00696167442,110, $765 
00696167442,111, $742 
00696167442,112, $81 
00696167442,113, $486 
00445161191,109, $-100 
00445161191,110, $-24 
00828169574,109," $51,346 "
00828169574,110," $31,829 "
00828169574,111," $22,483 "
00828169574,112," $27,420 "
00828169574,113," $45,299 "
00828169574,114," $43,227 "
00828169574,115, $-   
00828169574,116, $-   
00828169574,117, $-   
00828169574,118, $-   
00828169574,119, $-   
00979169725,109, $545 
00979169725,110, $439 
00979169725,111, $428 
00979169725,112, $936 
00979169725,113, $203 
00979169725,114, $674 
00979169725,115, $-   
00979169725,116, $-   
00979169725,117, $-   
00979169725,118, $-   
00979169725,119, $-   
0001516-239,109, $178 
0009316-161,109, $702 
0021816-36,109," $9,861 "
0021816-36,110," $8,005 "
0021816-36,111," $13,607 "
0021816-36,112," $24,247 "
0021816-36,113," $42,547 "
0021816-36,114," $6,984 "
0021816-36,115, $-   
0021816-36,116, $-   
0021816-36,117, $-   
0021816-36,118, $-   
0021816-36,119, $-   
002861632,109," $48,475 "
002861632,110," $32,967 "
002861632,111," $28,453 "
002861632,112," $36,841 "
002861632,113," $65,062 "
002861632,114," $45,657 "
002861632,115, $-   
002861632,116, $-   
002861632,117, $-   
002861632,118, $-   
002861632,119, $-   
0046816214,109, $912 
0046816214,110, $-44 
0046816214,111, $-66 
0046816214,112, $445 
0046816214,113, $195 
0046816214,114, $-78 
0046816214,115, $-   
0046816214,116, $-   
0046816214,117, $-   
0046816214,118, $-   
0046816214,119, $-   
0051116257,109, $79 
0024516991,109, $-98 
00617161363,109, $936 
00617161363,110, $164 
00617161363,111, $499 
00617161363,112, $810 
00617161363,113, $671 
00617161363,114, $-142 
00617161363,115, $-   
00617161363,116, $-   
00617161363,117, $-   
00617161363,118, $-   
00617161363,119, $-   
00769161515,110, $393 
00769161515,111, $709 
00769161515,112, $736 
00769161515,113, $677 
00769161515,114, $79 
00769161515,115, $-   
00769161515,116, $-   
00769161515,117, $-   
00769161515,118, $-   
00769161515,119, $-   
00080161826,109, $158 
00080161826,110, $626 
00080161826,111, $641 
00080161826,112, $7 
00080161826,113, $336 
00227163973,109, $-159 
00227163973,110, $397 
00227163973,111, $666 
00227163973,112, $413 
00227163973,113, $192 
00227163973,114, $240 
00227163973,115, $-   
00227163973,116, $-   
00227163973,117, $-   
00227163973,118, $-   
00227163973,119, $-   
00746165492,109, $307 
00284167030,109, $358 
00859168605,109, $593 
00743169489,109, $124 
00554169300,109, $676 
00554169300,110, $751 
00554169300,111, $76 
00554169300,112, $492 
00554169300,113, $169 
00554169300,114, $582 
00554169300,115, $-   
00554169300,116, $-   
00554169300,117, $-   
00554169300,118, $-   
00554169300,119, $-   
00557169303,109," $1,026 "
00557169303,110," $7,032 "
00557169303,111," $2,972 "
00557169303,112," $3,781 "
00557169303,113," $6,240 "
00557169303,114," $5,810 "
00557169303,115, $-   
00557169303,116, $-   
00557169303,117, $-   
00557169303,118, $-   
00557169303,119, $-   
00560169306,109, $296 
00560169306,110, $577 
00560169306,111, $402 
00560169306,112, $-148 
00560169306,113, $905 
00560169306,114, $678 
00560169306,115, $-   
00560169306,116, $-   
00560169306,117, $-   
00560169306,118, $-   
00560169306,119, $-   
00566169312,109, $609 
00566169312,110, $802 
00566169312,111, $730 
00566169312,112, $656 
00566169312,113, $901 
00566169312,114, $673 
00566169312,115, $-   
00566169312,116, $-   
00566169312,117, $-   
00566169312,118, $-   
00566169312,119, $-   
00570169316,109, $453 
00570169316,110," $1,599 "
00570169316,111," $1,237 "
00570169316,112," $1,197 "
00570169316,113," $2,897 "
00570169316,114," $2,050 "
00570169316,115, $-   
00570169316,116, $-   
00570169316,117, $-   
00570169316,118, $-   
00570169316,119, $-   
00572169318,109," $21,429 "
00572169318,110," $15,244 "
00572169318,111," $13,576 "
00572169318,112," $16,305 "
00572169318,113," $26,882 "
00572169318,114," $20,478 "
00572169318,115, $-   
00572169318,116, $-   
00572169318,117, $-   
00572169318,118, $-   
00572169318,119, $-   
00614169360,109, $576 
00614169360,110, $106 
00614169360,111, $315 
00614169360,112, $805 
00614169360,113, $466 
00614169360,114, $498 
00614169360,115, $-   
00614169360,116, $-   
00614169360,117, $-   
00614169360,118, $-   
00614169360,119, $-   
00919162665,109," $64,308 "
00919162665,110," $75,391 "
00919162665,111," $12,783 "
00919162665,112," $16,267 "
00919162665,113," $33,864 "
00919162665,114," $27,990 "
00919162665,115, $-   
00919162665,116, $-   
00919162665,117, $-   
00919162665,118, $-   
00919162665,119, $-   
00403165149,109, $587 
00555163301,109, $66 
00644163390,109, $34 
00666163412,109," $36,591 "
00666163412,110," $20,248 "
00666163412,111," $14,502 "
00666163412,112," $15,462 "
00666163412,113," $30,456 "
00666163412,114," $15,708 "
00666163412,115, $-   
00666163412,116, $-   
00666163412,117, $-   
00666163412,118, $-   
00666163412,119, $-   
00001163747,109, $481 
00904162650,109, $198 
00455164201,109, $232 
00455164201,110," $1,111 "
00455164201,111," $211,913 "
00455164201,112," $249,325 "
00455164201,113," $443,760 "
00455164201,114," $375,363 "
00455164201,115, $-   
00455164201,116, $-   
00455164201,117, $-   
00455164201,118, $-   
00455164201,119, $-   
00514164260,109, $831 
00514164260,110, $104 
00514164260,111, $590 
00514164260,112, $622 
00514164260,113, $136 
00514164260,114, $616 
00514164260,115, $-   
00514164260,116, $-   
00514164260,117, $-   
00514164260,118, $-   
00514164260,119, $-   
00577168323,109, $165 
00577168323,110, $351 
00577168323,111, $351 
00577168323,112, $372 
00577168323,113, $92 
00577168323,114, $-166 
00577168323,115, $-   
00577168323,116, $-   
00577168323,117, $-   
00577168323,118, $-   
00577168323,119, $-   
0089516641,109," $1,569 "
0089516641,110," $10,973 "
0089516641,111," $11,819 "
0089516641,112," $13,621 "
0089516641,113," $21,091 "
0089516641,114," $18,463 "
0089516641,115, $-   
0089516641,116, $-   
0089516641,117, $-   
0089516641,118, $-   
0089516641,119, $-   
00450167196,109," $33,873 "
00450167196,110," $24,164 "
00450167196,111," $15,230 "
00450167196,112," $18,222 "
00450167196,113," $33,338 "
00450167196,114," $28,543 "
00450167196,115, $-   
00450167196,116, $-   
00450167196,117, $-   
00450167196,118, $-   
00450167196,119, $-   
00647164393,109, $115 
00123168869,109, $122 
00123168869,110, $822 
00123168869,111, $827 
00123168869,112, $865 
00123168869,113, $-72 
00497164243,109," $4,627 "
00497164243,110," $4,670 "
00497164243,111," $2,454 "
00497164243,112," $2,396 "
00497164243,113," $5,678 "
00497164243,114," $5,714 "
00497164243,115, $-   
00497164243,116, $-   
00497164243,117, $-   
00497164243,118, $-   
00497164243,119, $-   
00087164833,109, $317 
00087164833,110, $466 
00087164833,111," $1,116 "
00087164833,112, $582 
00087164833,113, $229 
00087164833,114, $348 
00087164833,115, $-   
00087164833,116, $-   
00087164833,117, $-   
00087164833,118, $-   
00087164833,119, $-   
00764165510,109, $550 
00552169298,109, $86 
00907169653,109, $867 
0038717133,109," $42,100 "
0038717133,110," $29,193 "
0038717133,111," $22,316 "
0038717133,112," $23,851 "
0038717133,113," $39,082 "
0038717133,114," $33,917 "
0038717133,115, $-   
0038717133,116, $-   
0038717133,117, $-   
0038717133,118, $-   
0038717133,119, $-   
0061917365,109, $-142 
0061917365,110, $578 
0061917365,111, $701 
0061917365,112, $-118 
0061917365,113, $796 
0061917365,114, $846 
0061917365,115, $-   
0061917365,116, $-   
0061917365,117, $-   
0061917365,118, $-   
0061917365,119, $-   
0063617382,109," $1,759 "
0063617382,110," $1,132 "
0063617382,111," $1,113 "
0063617382,112," $1,268 "
0063617382,113," $1,085 "
0063617382,114," $1,482 "
0063617382,115, $-   
0063617382,116, $-   
0063617382,117, $-   
0063617382,118, $-   
0063617382,119, $-   
0075817504,109, $-133 
0082117567,109, $151 
0082117567,110, $778 
0082117567,111, $416 
0082117567,112, $378 
0082117567,113, $133 
0082117567,114, $-103 
0082117567,115, $-   
0082117567,116, $-   
0082117567,117, $-   
0082117567,118, $-   
0082117567,119, $-   
00348172094,110, $803 
00348172094,111, $-105 
00348172094,112, $642 
00348172094,113, $-46 
00348172094,114," $9,376 "
00348172094,115, $-   
00348172094,116, $-   
00348172094,117, $-   
00348172094,118, $-   
00348172094,119, $-   
00513176259,109, $7 
00780171526,109," $21,520 "
00780171526,110," $12,669 "
00780171526,111," $9,968 "
00780171526,112," $11,225 "
00780171526,113," $18,410 "
00780171526,114," $14,266 "
00780171526,115, $-   
00780171526,116, $-   
00780171526,117, $-   
00780171526,118, $-   
00780171526,119, $-   
00383175129,109, $712 
00383175129,110, $238 
00383175129,111, $272 
00383175129,112, $315 
00383175129,113, $864 
00383175129,114, $610 
00383175129,115, $-   
00383175129,116, $-   
00383175129,117, $-   
00383175129,118, $-   
00383175129,119, $-   
00700175446,109," $2,495 "
00700175446,110," $1,477 "
00700175446,111," $1,436 "
00700175446,112," $1,763 "
00700175446,113," $2,373 "
00700175446,114," $2,245 "
00700175446,115, $-   
00700175446,116, $-   
00700175446,117, $-   
00700175446,118, $-   
00700175446,119, $-   
00994175740,109," $1,760 "
00994175740,110," $1,392 "
00994175740,111," $1,999 "
00994175740,112," $1,625 "
00994175740,113," $3,798 "
00994175740,114," $2,595 "
00994175740,115, $-   
00994175740,116, $-   
00994175740,117, $-   
00994175740,118, $-   
00994175740,119, $-   
00375178121,110, $10 
00375178121,111, $683 
00375178121,112, $626 
00375178121,113, $874 
00375178121,114, $108 
00375178121,115, $-   
00375178121,116, $-   
00375178121,117, $-   
00375178121,118, $-   
00375178121,119, $-   
00850178596,109," $40,930 "
00850178596,110," $26,521 "
00850178596,111," $18,274 "
00850178596,112," $21,994 "
00850178596,113," $35,555 "
00850178596,114," $29,242 "
00850178596,115, $-   
00850178596,116, $-   
00850178596,117, $-   
00850178596,118, $-   
00850178596,119, $-   
0013917885,109, $634 
00221173967,109, $309 
00307172053,110," $4,905 "
00307172053,111," $4,421 "
00307172053,112," $5,068 "
00307172053,113," $9,502 "
00307172053,114," $7,689 "
00307172053,115, $-   
00307172053,116, $-   
00307172053,117, $-   
00307172053,118, $-   
00307172053,119, $-   
00795171541,109, $917 
00701173447,109, $492 
00701173447,110, $298 
00701173447,111, $-196 
00701173447,112, $101 
00701173447,113, $820 
00735173481,109," $1,497 "
00735173481,110, $62 
00837173583,109," $3,266 "
00837173583,110," $2,765 "
00837173583,111," $1,437 "
00837173583,112," $1,553 "
00837173583,113," $3,864 "
00837173583,114," $1,397 "
00837173583,115, $-   
00837173583,116, $-   
00837173583,117, $-   
00837173583,118, $-   
00837173583,119, $-   
00335177081,109," $251,762 "
00335177081,110," $178,282 "
00335177081,111," $113,286 "
00335177081,112," $140,906 "
00335177081,113," $242,778 "
00335177081,114," $199,530 "
00335177081,115, $-   
00335177081,116, $-   
00335177081,117, $-   
00335177081,118, $-   
00335177081,119, $-   
00770175516,109, $328 
00460178206,110, $73 
00460178206,111, $387 
00460178206,112, $317 
00460178206,113, $-27 
00460178206,114, $644 
00460178206,115, $-   
00460178206,116, $-   
00460178206,117, $-   
00460178206,118, $-   
00460178206,119, $-   
00928171674,109, $-21 
00928171674,110," $2,790 "
00928171674,111," $3,833 "
00928171674,112," $4,110 "
00928171674,113," $6,828 "
00928171674,114," $6,514 "
00928171674,115, $-   
00928171674,116, $-   
00928171674,117, $-   
00928171674,118, $-   
00928171674,119, $-   
0010517-149,109," $2,547 "
0010517-149,110," $1,746 "
0010517-149,111," $1,236 "
0010517-149,112," $1,688 "
0010517-149,113," $1,115 "
0010517-149,114," $1,239 "
0010517-149,115, $-   
0010517-149,116, $-   
0010517-149,117, $-   
0010517-149,118, $-   
0010517-149,119, $-   
00536173282,109, $-187 
00536173282,110, $380 
00536173282,111, $893 
00536173282,112, $302 
00536173282,113, $331 
00536173282,114, $120 
00536173282,115, $-   
00536173282,116, $-   
00536173282,117, $-   
00536173282,118, $-   
00536173282,119, $-   
00613179359,109," $1,638 "
00613179359,110, $431 
00613179359,111, $951 
00613179359,112, $930 
00613179359,113, $792 
00613179359,114, $572 
00613179359,115, $-   
00613179359,116, $-   
00613179359,117, $-   
00613179359,118, $-   
00613179359,119, $-   
0046417210,109, $769 
0013417880,109, $597 
0020917955,109," $30,445 "
0020917955,110," $10,275 "
0020917955,111," $6,993 "
0020917955,112," $8,538 "
0020917955,113," $11,415 "
0020917955,114, $826 
0020917955,115, $-   
0020917955,116, $-   
0020917955,117, $-   
0020917955,118, $-   
0020917955,119, $-   
0023217978,109," $3,562 "
0023217978,110," $3,870 "
0023217978,111," $1,642 "
0023217978,112," $3,212 "
0023217978,113," $3,687 "
0023217978,114," $3,052 "
0023217978,115, $-   
0023217978,116, $-   
0023217978,117, $-   
0023217978,118, $-   
0023217978,119, $-   
0064117387,109, $556 
0064117387,110, $108 
0064117387,111, $876 
0064117387,112, $207 
0064117387,113, $856 
0064117387,114, $805 
0064117387,115, $-   
0064117387,116, $-   
0064117387,117, $-   
0064117387,118, $-   
0064117387,119, $-   
00102176848,109, $546 
00102176848,110, $406 
00102176848,111, $851 
00102176848,112, $566 
00102176848,113, $163 
00102176848,114, $590 
00102176848,115, $-   
00102176848,116, $-   
00102176848,117, $-   
00102176848,118, $-   
00102176848,119, $-   
00848172594,109, $621 
00522175268,109, $608 
00795175541,109, $690 
00795175541,110, $614 
00795175541,111, $65 
00795175541,112, $-120 
00795175541,113, $514 
00795175541,114, $490 
00795175541,115, $-   
00795175541,116, $-   
00795175541,117, $-   
00795175541,118, $-   
00795175541,119, $-   
00379175125,109, $948 
00666179412,109," $85,013 "
00666179412,110," $53,224 "
00666179412,111," $35,049 "
00666179412,112," $36,516 "
00666179412,113," $93,461 "
00666179412,114," $62,893 "
00666179412,115, $-   
00666179412,116, $-   
00666179412,117, $-   
00666179412,118, $-   
00666179412,119, $-   
003241770,109," $1,757 "
003241770,110, $-19 
0009517841,109, $-91 
00547171293,109, $-45 
00555171301,109, $175 
00555171301,110, $507 
00555171301,111, $720 
00555171301,112, $479 
00555171301,113, $877 
00555171301,114, $760 
00555171301,115, $-   
00555171301,116, $-   
00555171301,117, $-   
00555171301,118, $-   
00555171301,119, $-   
00577176323,109, $123 
00577176323,110, $655 
00577176323,111, $-148 
00577176323,112, $182 
00577176323,113, $917 
00666171412,109, $692 
00211175957,109, $-59 
00211175957,110, $112 
00211175957,111, $500 
00211175957,112, $768 
00211175957,113, $686 
00211175957,114, $906 
00211175957,115, $-   
00211175957,116, $-   
00211175957,117, $-   
00211175957,118, $-   
00211175957,119, $-   
00080173826,109, $-51 
00080173826,110, $619 
00080173826,111, $311 
00080173826,112, $461 
00080173826,113, $931 
00866176612,110, $373 
00866176612,111, $683 
00866176612,112, $345 
00866176612,113, $43 
00866176612,114, $630 
00866176612,115, $-   
00866176612,116, $-   
00866176612,117, $-   
00866176612,118, $-   
00866176612,119, $-   
00766179512,109," $114,558 "
00766179512,110," $80,530 "
00766179512,111," $58,621 "
00766179512,112," $64,319 "
00766179512,113," $106,647 "
00766179512,114," $90,464 "
00766179512,115, $-   
00766179512,116, $-   
00766179512,117, $-   
00766179512,118, $-   
00766179512,119, $-   
00970176716,109, $274 
00970176716,110, $853 
00970176716,111, $843 
00970176716,112, $695 
00970176716,113, $249 
00970176716,114, $-26 
00970176716,115, $-   
00970176716,116, $-   
00970176716,117, $-   
00970176716,118, $-   
00970176716,119, $-   
00536179282,109," $16,022 "
00536179282,110," $5,122 "
0003317779,109," $213,705 "
0003317779,110," $154,788 "
0003317779,111," $114,543 "
0003317779,112," $137,747 "
0003317779,113," $202,708 "
0003317779,114," $164,684 "
0003317779,115, $-   
0003317779,116, $-   
0003317779,117, $-   
0003317779,118, $-   
0003317779,119, $-   
00412171158,109, $342 
00412171158,110, $98 
00412171158,111, $252 
00412171158,112, $823 
00412171158,113, $663 
00412171158,114, $430 
00412171158,115, $-   
00412171158,116, $-   
00412171158,117, $-   
00412171158,118, $-   
00412171158,119, $-   
00415171161,109," $43,817 "
00415171161,110," $24,234 "
00415171161,111," $17,329 "
00415171161,112," $18,622 "
00415171161,113," $29,503 "
00415171161,114," $24,874 "
00415171161,115, $-   
00415171161,116, $-   
00415171161,117, $-   
00415171161,118, $-   
00415171161,119, $-   
00498171244,109," $42,488 "
00498171244,110," $5,191 "
00498171244,111," $1,780 "
00498171244,112," $3,393 "
00498171244,113," $4,742 "
00498171244,114," $5,361 "
00498171244,115, $-   
00498171244,116, $-   
00498171244,117, $-   
00498171244,118, $-   
00498171244,119, $-   
00556171302,109, $616 
00556171302,110, $816 
00556171302,111, $-121 
00556171302,112, $211 
00556171302,113, $761 
00556171302,114, $-179 
00556171302,115, $-   
00556171302,116, $-   
00556171302,117, $-   
00556171302,118, $-   
00556171302,119, $-   
00663171409,109," $55,673 "
00663171409,110," $45,523 "
00663171409,111," $49,919 "
00663171409,112," $76,300 "
00663171409,113," $149,875 "
00663171409,114," $155,373 "
00663171409,115, $-   
00663171409,116, $-   
00663171409,117, $-   
00663171409,118, $-   
00663171409,119, $-   
00700176446,109," $131,685 "
00700176446,110," $22,077 "
00720171466,109," $12,635 "
00720171466,110," $7,397 "
00720171466,111," $4,593 "
00720171466,112," $4,589 "
00720171466,113," $6,360 "
00720171466,114," $6,406 "
00720171466,115, $-   
00720171466,116, $-   
00720171466,117, $-   
00720171466,118, $-   
00720171466,119, $-   
00835171581,109," $9,713 "
00835171581,110," $5,991 "
00835171581,111," $2,734 "
00835171581,112," $3,026 "
00835171581,113," $7,530 "
00835171581,114," $4,007 "
00835171581,115, $-   
00835171581,116, $-   
00835171581,117, $-   
00835171581,118, $-   
00835171581,119, $-   
00451172197,109, $746 
00569172315,109, $505 
00569172315,110, $601 
00569172315,111, $686 
00569172315,112, $723 
00569172315,113, $403 
00569172315,114, $797 
00569172315,115, $-   
00569172315,116, $-   
00569172315,117, $-   
00569172315,118, $-   
00569172315,119, $-   
00584172330,109," $2,736 "
00584172330,110," $2,157 "
00584172330,111, $970 
00584172330,112," $1,960 "
00584172330,113," $3,094 "
00584172330,114," $2,831 "
00584172330,115, $-   
00584172330,116, $-   
00584172330,117, $-   
00584172330,118, $-   
00584172330,119, $-   
00684172430,109," $31,501 "
00684172430,110," $21,481 "
00684172430,111," $13,810 "
00684172430,112," $19,099 "
00684172430,113," $33,867 "
00684172430,114," $29,754 "
00684172430,115, $-   
00684172430,116, $-   
00684172430,117, $-   
00684172430,118, $-   
00684172430,119, $-   
00684179430,109, $686 
00684179430,110, $546 
00684179430,111, $607 
00684179430,112, $-136 
00684179430,113, $151 
00768176514,109," $20,816 "
00768176514,110," $15,824 "
00768176514,111," $12,753 "
00768176514,112," $14,915 "
00768176514,113," $23,300 "
00768176514,114," $20,225 "
00768176514,115, $-   
00768176514,116, $-   
00768176514,117, $-   
00768176514,118, $-   
00768176514,119, $-   
00683176429,109, $150 
00683176429,110, $68 
00683176429,111, $511 
00683176429,112," $1,561 "
00683176429,113," $2,703 "
00683176429,114," $1,524 "
00683176429,115, $-   
00683176429,116, $-   
00683176429,117, $-   
00683176429,118, $-   
00683176429,119, $-   
00329179075,109, $-146 
00329179075,110," $3,779 "
00329179075,111," $2,812 "
00329179075,112," $3,422 "
00329179075,113," $9,300 "
00329179075,114," $3,341 "
00329179075,115, $-   
00329179075,116, $-   
00329179075,117, $-   
00329179075,118, $-   
00329179075,119, $-   
00602173348,109, $184 
00602173348,110, $443 
00602173348,111, $246 
00602173348,112, $711 
00602173348,113, $113 
00602173348,114, $751 
00602173348,115, $-   
00602173348,116, $-   
00602173348,117, $-   
00602173348,118, $-   
00602173348,119, $-   
00198177944,109," $263,281 "
00198177944,110," $179,295 "
00198177944,111," $117,296 "
00198177944,112," $141,015 "
00198177944,113," $232,924 "
00198177944,114," $181,969 "
00198177944,115, $-   
00198177944,116, $-   
00198177944,117, $-   
00198177944,118, $-   
00198177944,119, $-   
0094917695,109," $43,712 "
0094917695,110," $10,756 "
00789178535,109," $5,492 "
00789178535,110," $2,128 "
00158178904,109, $293 
00158178904,110, $111 
00158178904,111, $35 
00158178904,112, $211 
00158178904,113, $216 
00158178904,114, $455 
00158178904,115, $-   
00158178904,116, $-   
00158178904,117, $-   
00158178904,118, $-   
00158178904,119, $-   
00909172655,109, $673 
00909172655,110, $201 
00909172655,111, $869 
00909172655,112," $1,025 "
00909172655,113, $572 
00909172655,114," $1,002 "
00909172655,115, $-   
00909172655,116, $-   
00909172655,117, $-   
00909172655,118, $-   
00909172655,119, $-   
003371783,109, $800 
003371783,110, $776 
00420177166,109," $71,318 "
00420177166,110," $44,622 "
00420177166,111," $31,839 "
00420177166,112," $35,946 "
00420177166,113," $59,195 "
00420177166,114," $51,159 "
00420177166,115, $-   
00420177166,116, $-   
00420177166,117, $-   
00420177166,118, $-   
00420177166,119, $-   
00384173130,109," $1,504 "
00384173130,110," $1,087 "
00384173130,111, $494 
00384173130,112," $1,276 "
00384173130,113, $929 
00384173130,114, $655 
00384173130,115, $-   
00384173130,116, $-   
00384173130,117, $-   
00384173130,118, $-   
00384173130,119, $-   
00066177812,109," $2,334 "
00165171911,109, $323 
00170172916,109, $135 
00170172916,110, $522 
00340172086,109, $401 
00340172086,110, $-4 
00340172086,111, $319 
00340172086,112, $942 
00340172086,113, $-41 
00340172086,114, $607 
00340172086,115, $-   
00340172086,116, $-   
00340172086,117, $-   
00340172086,118, $-   
00340172086,119, $-   
00912115658,120, $-   
0058111327,120, $-   
00767116513,120, $-   
00889115635,120, $-   
00089115835,120, $-   
00706115452,120, $-   
00608116354,120, $-   
00200118946,120, $-   
00920117666,120, $-   
00922117668,120, $-   
00938117684,120, $-   
00945117691,120, $-   
00966117712,120, $-   
00981117727,120, $-   
00024117770,120, $-   
00051117797,120, $-   
00054117800,120, $-   
00087117833,120, $-   
00098117844,120, $-   
00101117847,120, $-   
00245115991,120, $-   
00216116962,120, $-   
00596112342,120, $-   
00082115828,120, $-   
00260116006,120, $-   
00269116015,120, $-   
00051112797,120, $-   
00458117204,120, $-   
0097611722,120, $-   
0098711733,120, $-   
00613119359,120, $-   
00791111537,120, $-   
00909115655,120, $-   
00446111192,120, $-   
00748114494,120, $-   
00679113425,120, $-   
00552111298,120, $-   
003501196,120, $-   
00610111356,120, $-   
00764111510,120, $-   
00358113104,120, $-   
00514115260,120, $-   
0041011156,120, $-   
00177111923,120, $-   
00530115276,120, $-   
00560117306,120, $-   
00993119739,120, $-   
00980112726,120, $-   
00717114463,120, $-   
00039114785,120, $-   
00383113129,120, $-   
00358111104,120, $-   
00001118747,120, $-   
003171163,120, $-   
00125112871,120, $-   
00041115787,120, $-   
00624111370,120, $-   
00763112509,120, $-   
00773119519,120, $-   
00593112339,120, $-   
00227112973,120, $-   
0058611332,120, $-   
00303116049,120, $-   
00395112141,120, $-   
00327116073,120, $-   
00574117320,120, $-   
00654118400,120, $-   
00013116759,120, $-   
00409113155,120, $-   
00832116578,120, $-   
0065711403,120, $-   
00465112211,120, $-   
0009711-157,120, $-   
00000116746,120, $-   
00232116978,120, $-   
00274117020,120, $-   
00382117128,120, $-   
00974119720,120, $-   
00796111542,120, $-   
00293113039,120, $-   
0007511-179,120, $-   
0007611-178,120, $-   
0011111-143,120, $-   
00800111546,120, $-   
00632114378,120, $-   
00502113248,120, $-   
00684114430,120, $-   
00059113805,120, $-   
00070113816,120, $-   
00358114104,120, $-   
00957114703,120, $-   
00323118069,120, $-   
00447119193,120, $-   
00736119482,120, $-   
00168115914,120, $-   
0039011136,120, $-   
0073211478,120, $-   
00155117901,120, $-   
00911118657,120, $-   
00299119045,120, $-   
0079211538,120, $-   
00711112457,120, $-   
00293116039,120, $-   
00366116112,120, $-   
00462116208,120, $-   
00985115731,120, $-   
00988115734,120, $-   
00009115755,120, $-   
00015115761,120, $-   
00020115766,120, $-   
0001711-237,120, $-   
00414112160,120, $-   
00428112174,120, $-   
00292114038,120, $-   
00406112152,120, $-   
00476116222,120, $-   
00953115699,120, $-   
00864115610,120, $-   
00682116428,120, $-   
00916117662,120, $-   
00144118890,120, $-   
00191118937,120, $-   
00275119021,120, $-   
00280119026,120, $-   
00285119031,120, $-   
00737119483,120, $-   
00790119536,120, $-   
00865119611,120, $-   
00651118397,120, $-   
00392117138,120, $-   
00439117185,120, $-   
00991111737,120, $-   
00878113624,120, $-   
00907113653,120, $-   
00530111276,120, $-   
00604119350,120, $-   
0062311369,120, $-   
00534119280,120, $-   
00484111230,120, $-   
00442115188,120, $-   
00952115698,120, $-   
00187116933,120, $-   
00059115805,120, $-   
00707114453,120, $-   
00045114791,120, $-   
00423119169,120, $-   
00844111590,120, $-   
00532113278,120, $-   
00979114725,120, $-   
00681117427,120, $-   
00583114329,120, $-   
00585114331,120, $-   
00265118011,120, $-   
00975117721,120, $-   
00824118570,120, $-   
0067111417,120, $-   
0077111517,120, $-   
00366112112,120, $-   
00551114297,120, $-   
00910114656,120, $-   
00927114673,120, $-   
00053114799,120, $-   
00897112643,120, $-   
00215115961,120, $-   
00216115962,120, $-   
00612116358,120, $-   
00688118434,120, $-   
00697118443,120, $-   
00804118550,120, $-   
00102118848,120, $-   
00296119042,120, $-   
00955118701,120, $-   
00939119685,120, $-   
00695112441,120, $-   
00373113119,120, $-   
00946113692,120, $-   
0082211568,120, $-   
00230117976,120, $-   
00688111434,120, $-   
00750111496,120, $-   
0070611452,120, $-   
00245112991,120, $-   
00399112145,120, $-   
00536114282,120, $-   
00517112263,120, $-   
00620117366,120, $-   
00170112916,120, $-   
00748113494,120, $-   
00135113881,120, $-   
00396114142,120, $-   
00517114263,120, $-   
00573114319,120, $-   
00601114347,120, $-   
00503119249,120, $-   
